foldername,placename,電腦編號,村里別,地址,緯度,經度,地下樓層數,可容納人數,轄管分局,備註
苗栗分局,HMA00073,8.0,高苗里,苗栗縣苗栗市大同路105號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00074,8.0,高苗里,苗栗縣苗栗市大同路105號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00075,8.0,高苗里,苗栗縣苗栗市大同路115號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00076,8.0,高苗里,苗栗縣苗栗市大同路120號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00077,8.0,高苗里,苗栗縣苗栗市大同路133號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00078,8.0,高苗里,苗栗縣苗栗市大同路133號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00079,8.0,高苗里,苗栗縣苗栗市大同路148號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA0008,8.0,高苗里,苗栗縣苗栗市大同路152號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00080,8.0,高苗里,苗栗縣苗栗市大同路61號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00081,8.0,高苗里,苗栗縣苗栗市信義街36號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00082,8.0,勝利里,苗栗縣苗栗市中正路957號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00083,8.0,勝利里,苗栗縣苗栗市中正路959號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00084,8.0,勝利里,苗栗縣苗栗市中正路961號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00085,8.0,勝利里,苗栗縣苗栗市福德一巷3號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00086,8.0,勝利里,苗栗縣苗栗市福德巷1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00087,8.0,勝利里,苗栗縣苗栗市中正路1013號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00088,8.0,勝利里,苗栗縣苗栗市中正路1063號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00089,8.0,勝利里,苗栗縣苗栗市中正路1065號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA0009,8.0,勝利里,苗栗縣苗栗市中正路1097號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00090,8.0,勝利里,苗栗縣苗栗市新東街50巷2號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00091,8.0,勝利里,苗栗縣苗栗市新東街190巷3號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00092,8.0,勝利里,苗栗縣苗栗市新東街136巷15之1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00093,8.0,勝利里,苗栗縣苗栗市新東街125號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00094,8.0,恭敬里,苗栗縣苗栗市恭敬路49號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00095,8.0,恭敬里,苗栗縣苗栗市信義街23號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00096,8.0,恭敬里,苗栗縣苗栗市恭敬路106號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00097,8.0,恭敬里,苗栗縣苗栗市恭敬路68號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00098,8.0,恭敬里,苗栗縣苗栗市聯大1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00099,8.0,恭敬里,苗栗縣苗栗市聯大1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA0010,8.0,恭敬里,苗栗縣苗栗市聯大1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00100,8.0,恭敬里,苗栗縣苗栗市聯大1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00101,8.0,恭敬里,苗栗縣苗栗市中正路1000號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00102,8.0,恭敬里,苗栗縣苗栗市信義街49巷6號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00103,8.0,恭敬里,苗栗縣苗栗市信義街19巷1之1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00104,8.0,恭敬里,苗栗縣苗栗市信義街29巷5之2號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00105,8.0,恭敬里,苗栗縣苗栗市恭敬路88號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00107,8.0,恭敬里,苗栗縣苗栗市中正路934號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00108,8.0,恭敬里,苗栗縣苗栗市中正路926號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00109,8.0,恭敬里,苗栗縣苗栗市中正路972號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA0011,8.0,恭敬里,苗栗縣苗栗市中正路934號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00110,8.0,恭敬里,苗栗縣苗栗市中正路1014號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00111,8.0,恭敬里,苗栗縣苗栗市中正路1002號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00112,8.0,恭敬里,苗栗縣苗栗市中正路978號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00113,8.0,水源里,苗栗縣苗栗市聯大1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA001151,8.0,水源里,苗栗縣苗栗市聯大1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00116,8.0,水源里,苗栗縣苗栗市聯大1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA001166,8.0,水源里,苗栗縣苗栗市聯大1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA001170,8.0,水源里,苗栗縣苗栗市聯大1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00119,8.0,水源里,苗栗縣苗栗市聯大1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA0012,8.0,水源里,苗栗縣苗栗市中正路1270號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00120,8.0,水源里,苗栗縣苗栗市中正路1266號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA001206,8.0,水源里,苗栗縣苗栗市中正路1264號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA001207,8.0,水源里,苗栗縣苗栗市中正路1338號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA001208,8.0,水源里,苗栗縣苗栗市中正路1280號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00121,8.0,水源里,苗栗縣苗栗市中正路1278號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA001210,8.0,水源里,苗栗縣苗栗市中正路1282號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA001211,8.0,水源里,苗栗縣苗栗市中正路1282號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA001213,8.0,水源里,苗栗縣苗栗市中正路1338巷6號之1,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00123,8.0,水源里,苗栗縣苗栗市育民街32號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00124,8.0,水源里,苗栗縣苗栗市中正路1338巷10號之1,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00124-1,8.0,水源里,苗栗縣苗栗市育民街34號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00125,8.0,水源里,苗栗縣苗栗市育民街30號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00125-1,8.0,水源里,苗栗縣苗栗市育民街6號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00126,8.0,水源里,苗栗縣苗栗市中正路1378號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00127,8.0,水源里,苗栗縣苗栗市中正路1374號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00128,8.0,水源里,苗栗縣苗栗市中正路1376號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00129,8.0,水源里,苗栗縣苗栗市中正路1338巷2號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA0013,8.0,大同里,苗栗縣苗栗市博愛街90號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00130,8.0,大同里,苗栗縣苗栗市光復路127號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00132,8.0,大同里,苗栗縣苗栗市中山路787號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00133,8.0,大同里,苗栗縣苗栗市中山路789號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00134,8.0,大同里,苗栗縣苗栗市中山路785號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00136,8.0,大同里,苗栗縣苗栗市大同路4號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00137,8.0,大同里,苗栗縣苗栗市公園路26號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00138,8.0,大同里,苗栗縣苗栗市公園路28號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00139,8.0,新苗里,苗栗縣苗栗市新東街65號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00140,8.0,新苗里,苗栗縣苗栗市新東街22號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00141,8.0,新苗里,苗栗縣苗栗市新東街69號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00142,8.0,新苗里,苗栗縣苗栗市新東街6號之1,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00144,8.0,新苗里,苗栗縣苗栗市新東街37號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00145,8.0,新苗里,苗栗縣苗栗市新苗街36號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00145-1,8.0,新苗里,苗栗縣苗栗市中正路889號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00146,8.0,新苗里,苗栗縣苗栗市新苗街45號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00147,8.0,新苗里,苗栗縣苗栗市新苗街12號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00148,8.0,新苗里,苗栗縣苗栗市中正路831號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00149,8.0,新苗里,苗栗縣苗栗市新苗街78號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00150,8.0,新苗里,苗栗縣苗栗市中正路855巷11號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00151,8.0,新苗里,苗栗縣苗栗市新苗街76號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00152,8.0,新苗里,苗栗縣苗栗市新苗街74號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00153,8.0,玉苗里,苗栗縣苗栗市中正路905號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00154,8.0,玉苗里,苗栗縣苗栗市新東街6號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00155,8.0,玉苗里,苗栗縣苗栗市米市街12號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00157,8.0,玉苗里,苗栗縣苗栗市中山路762號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00158,8.0,玉苗里,苗栗縣苗栗市光復路172號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00159,8.0,玉苗里,苗栗縣苗栗市米市街10號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00160,8.0,玉苗里,苗栗縣苗栗市光復路174號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00161,8.0,玉苗里,苗栗縣苗栗市中山路673號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00162,8.0,玉苗里,苗栗縣苗栗市光復路178號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00163,8.0,玉苗里,苗栗縣苗栗市光復路168巷7號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00164,8.0,玉苗里,苗栗縣苗栗市中山路726巷1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00165,8.0,玉苗里,苗栗縣苗栗市中山路694號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00166,8.0,玉苗里,苗栗縣苗栗市光復路152號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00167,8.0,玉苗里,苗栗縣苗栗市中山路687號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00168,8.0,玉苗里,苗栗縣苗栗市博愛街12號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00169,8.0,玉苗里,苗栗縣苗栗市中山路726巷2-1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00171,8.0,玉苗里,苗栗縣苗栗市光復路198巷4號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00172,8.0,高苗里,苗栗縣苗栗市大同路80號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00173,8.0,高苗里,苗栗縣苗栗市大同路82號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00175,8.0,高苗里,苗栗縣苗栗市中山路991號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00176,8.0,高苗里,苗栗縣苗栗市中山路993號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00177,8.0,高苗里,苗栗縣苗栗市中山路995號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00178,8.0,高苗里,苗栗縣苗栗市中山路997號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00179,8.0,高苗里,苗栗縣苗栗市中山路999號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00181,8.0,高苗里,苗栗縣苗栗市木鐸山18號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00182,8.0,水源里,苗栗縣苗栗市中正路1401巷17號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00183,8.0,水源里,苗栗縣苗栗市中正路1401巷18號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00185,8.0,水源里,苗栗縣苗栗市中正路1401巷19號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00186,8.0,水源里,苗栗縣苗栗市中正路1401巷20號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00187,8.0,水源里,苗栗縣苗栗市中正路1337號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00189,8.0,水源里,苗栗縣苗栗市中正路1345號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00191,8.0,水源里,苗栗縣苗栗市中正路1357號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00192,8.0,水源里,苗栗縣苗栗市中正路1319巷19號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00195,8.0,恭敬里,苗栗縣苗栗市中正路1132號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00197,8.0,恭敬里,苗栗縣苗栗市中正路1170巷12號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00198,8.0,恭敬里,苗栗縣苗栗市中正路1212巷1-1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00200,8.0,恭敬里,苗栗縣苗栗市中正路1054號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00201,8.0,恭敬里,苗栗縣苗栗市中正路1150號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00202,8.0,恭敬里,苗栗縣苗栗市中正路1146號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00203,8.0,恭敬里,苗栗縣苗栗市中正路1170巷3號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00204,8.0,恭敬里,苗栗縣苗栗市恭敬路161號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00205,8.0,恭敬里,苗栗縣苗栗市恭敬路151號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00206,8.0,恭敬里,苗栗縣苗栗市中正路1154號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00207,8.0,恭敬里,苗栗縣苗栗市中正路1102號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00208,8.0,恭敬里,苗栗縣苗栗市中正路1100號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00209,8.0,恭敬里,苗栗縣苗栗市中正路1218巷1號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00612,8.0,恭敬里,苗栗縣苗栗市中正路1149號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00211,8.0,恭敬里,苗栗縣苗栗市中正路1149-8號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00212,8.0,恭敬里,苗栗縣苗栗市中正路1149-8號,24.68683,120.88061,1.0,37.0,苗栗分局,
苗栗分局,HMA00213,8.0,恭敬里,苗栗縣苗栗市中正路1096號,24.68683,120.88061,1.0,37.0,苗栗分局,
