foldername,placename,電腦編號,村里別,地址,緯度,經度,地下樓層數,可容納人數,轄管分局,備註
署屬機關,交通部民用航空局,16.0,隘門村,澎湖縣湖西鄉126-5號(馬公航空站地下室),23.56425863,119.6281813,地下1層,500.0,航空警察局高雄分局,
澎湖縣,望安分局,UMA002,東安村,澎湖縣望安鄉東安村57號,23.56425863,119.6281813,1.0,5.0,航空警察局高雄分局,
澎湖縣,望安分局,UMA003,將軍村,澎湖縣望安鄉將軍村140號,23.56425863,119.6281813,1.0,5.0,航空警察局高雄分局,
澎湖縣,望安分局,UMA005,中和村,澎湖縣七美鄉中和村1號,23.56425863,119.6281813,1.0,100.0,航空警察局高雄分局,
澎湖縣,望安分局,UMA006,南港村,澎湖縣七美鄉南港村10號,23.56425863,119.6281813,1.0,100.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00004,光復里,澎湖縣馬公市光復里興港北街2號,23.56425863,119.6281813,1.0,122.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00008,光復里,澎湖縣馬公市光復里漁隆路35號,23.56425863,119.6281813,1.0,12.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00009,光復里,澎湖縣馬公市光復里興港北街5號,23.56425863,119.6281813,1.0,44.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00010,光復里,澎湖縣馬公市光復里中華路40號,23.56425863,119.6281813,1.0,55.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00011,光復里,澎湖縣馬公市光復里新生路40號,23.56425863,119.6281813,1.0,19.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00013,光復里,澎湖縣馬公市光復里新生路53-1號,23.56425863,119.6281813,1.0,31.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00014,光復里,澎湖縣馬公市光復里新生路53-2號,23.56425863,119.6281813,1.0,65.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00015,光復里,澎湖縣馬公市光復里新生路78號,23.56425863,119.6281813,1.0,27.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00017,光復里,澎湖縣馬公市光復里新生路113巷5號,23.56425863,119.6281813,1.0,28.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00018,光復里,澎湖縣馬公市光復里新生路113巷7號,23.56425863,119.6281813,1.0,28.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00019,光復里,澎湖縣馬公市光復里新生路113巷9號,23.56425863,119.6281813,1.0,28.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00020,光復里,澎湖縣馬公市光復里新生路113巷11號,23.56425863,119.6281813,1.0,28.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00021,光復里,澎湖縣馬公市光復里新生路113巷13號,23.56425863,119.6281813,1.0,27.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00025,光復里,澎湖縣馬公市光復里新生路115-1號,23.56425863,119.6281813,1.0,25.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00026,光復里,澎湖縣馬公市光復里新生路113巷1號,23.56425863,119.6281813,1.0,25.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00027,光復里,澎湖縣馬公市光復里新生路113巷3號,23.56425863,119.6281813,1.0,28.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00033,光復里,澎湖縣馬公市光復里新生路113巷32號,23.56425863,119.6281813,1.0,28.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00034,光復里,澎湖縣馬公市光復里新生路113巷30號,23.56425863,119.6281813,1.0,28.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00035,光復里,澎湖縣馬公市光復里新生路113巷28號,23.56425863,119.6281813,1.0,28.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00036,光復里,澎湖縣馬公市光復里新生路113巷26號,23.56425863,119.6281813,1.0,28.0,航空警察局高雄分局,
澎湖縣,馬公分局,UNA00037,光復里,澎湖縣馬公市光復里新生路113巷23號,23.56425863,119.6281813,1.0,28.0,航空警察局高雄分局,
