foldername,placename,電腦編號,村里別,地址,緯度,經度,地下樓層數,可容納人數,轄管分局,備註
第二分局,信綠020,C-1,信綠里,基隆市信義區正信路26號,25.14901693,121.7467448,1.0,660,第二分局,
第二分局,建國001,C-1,建國里,基隆市中正區祥豐街335號,25.14901693,121.7467448,1.0,854,第二分局,
第二分局,建國002,C-1,建國里,基隆市中正區祥豐街198巷6號,25.14901693,121.7467448,1.0,1002,第二分局,
第二分局,建國003,C-1,建國里,基隆市中正區立德路243號,25.14901693,121.7467448,1.0,632,第二分局,
第二分局,建國004,C-1,建國里,基隆市中正區立德路188號之1,25.14901693,121.7467448,1.0,118,第二分局,
第二分局,建國005,C-1,建國里,基隆市中正區祥豐街237號,25.14901693,121.7467448,1.0,1502,第二分局,
第二分局,建國006,C-1,建國里,基隆市中正區立德路243號,25.14901693,121.7467448,1.0,1514,第二分局,
第二分局,建國007,C-1,建國里,基隆市中正區祥豐街216號,25.14901693,121.7467448,1.0,474,第二分局,
第二分局,建國009,C-1,建國里,基隆市中正區祥豐路216號,25.14901693,121.7467448,1.0,2202,第二分局,
第二分局,建國011,C-1,建國里,基隆市立德路206,25.14901693,121.7467448,1.0,696,第二分局,
第二分局,建國012,C-1,建國里,基隆市祥豐街399號,25.14901693,121.7467448,1.0,376,第二分局,
第二分局,砂子001,C-1,砂子里,基隆市中正區調和街2之101號,25.14901693,121.7467448,1.0,2212,第二分局,
第二分局,砂子002,C-1,砂子里,基隆市中正區調和街1巷9號,25.14901693,121.7467448,1.0,198,第二分局,
第二分局,砂子005,C-1,砂子里,基隆市中正區北寧路390號,25.14901693,121.7467448,1.0,797,第二分局,
第二分局,砂子006,C-1,砂子里,基隆市中正區觀海街92號,25.14901693,121.7467448,4.0,13216,第二分局,
第二分局,砂子007,C-1,砂子里,基隆市中正區觀海街203號,25.14901693,121.7467448,3.0,10746,第二分局,
第二分局,砂子008,C-1,砂子里,基隆市中正區北寧路396巷52號,25.14901693,121.7467448,1.0,629,第二分局,
第二分局,砂子010,C-1,砂子里,基隆市中正區北寧路396巷52號,25.14901693,121.7467448,1.0,363,第二分局,
第二分局,砂子011,C-1,砂子里,基隆市中正區調和街298號,25.14901693,121.7467448,3.0,3578,第二分局,
第二分局,砂灣001,C-1,砂灣里,基隆市中正區祥豐街66號,25.14901693,121.7467448,1.0,835,第二分局,
第二分局,砂灣002,C-1,砂灣里,基隆市中正區祥豐街121號,25.14901693,121.7467448,1.0,242,第二分局,
第二分局,砂灣003,C-1,砂灣里,基隆市中正區祥豐街73號,25.14901693,121.7467448,1.0,206,第二分局,
第二分局,砂灣004,C-1,砂灣里,基隆市中正區祥豐街81號,25.14901693,121.7467448,1.0,1543,第二分局,
第二分局,砂灣005,C-1,砂灣里,基隆市中正區祥豐街216號,25.14901693,121.7467448,1.0,191,第二分局,
第二分局,砂灣006,C-1,砂灣里,基隆市中正區祥豐街95號,25.14901693,121.7467448,2.0,1696,第二分局,
第二分局,砂灣007,C-1,砂灣里,基隆市中正區祥豐街119之1號,25.14901693,121.7467448,1.0,112,第二分局,
第二分局,砂灣008,C-1,砂灣里,基隆市中正區正榮街121號,25.14901693,121.7467448,2.0,931,第二分局,
第二分局,海濱001,C-1,海濱里,基隆市中正區北寧路2號,25.14901693,121.7467448,1.0,1230,第二分局,
第二分局,海濱002,C-1,海濱里,基隆市中正區北寧路2號,25.14901693,121.7467448,1.0,754,第二分局,
第二分局,海濱003,C-1,海濱里,基隆市中正區北寧路2號,25.14901693,121.7467448,1.0,513,第二分局,
第二分局,海濱004,C-1,海濱里,基隆市中正區北寧路2號,25.14901693,121.7467448,1.0,557,第二分局,
第二分局,海濱005,C-1,海濱里,基隆市中正區北寧路2號,25.14901693,121.7467448,1.0,836,第二分局,
第二分局,海濱006,C-1,海濱里,基隆市中正區北寧路2號,25.14901693,121.7467448,1.0,145,第二分局,
第二分局,海濱007,C-1,海濱里,基隆市中正區北寧路2號,25.14901693,121.7467448,1.0,3427,第二分局,
第二分局,海濱008,C-1,海濱里,基隆市中正區北寧路2號,25.14901693,121.7467448,1.0,1130,第二分局,
第二分局,海濱009,C-1,海濱里,基隆市中正區北寧路2號,25.14901693,121.7467448,1.0,531,第二分局,
第二分局,海濱010,C-1,海濱里,基隆市中正區北寧路67號,25.14901693,121.7467448,1.0,1425,第二分局,
第二分局,海濱011,C-1,海濱里,基隆市中正區祥豐街246號,25.14901693,121.7467448,1.0,504,第二分局,
第二分局,海濱012,C-1,海濱里,基隆市中正區祥豐街246號,25.14901693,121.7467448,1.0,340,第二分局,
第二分局,海濱013,C-1,海濱里,基隆市中正區北寧路43號,25.14901693,121.7467448,1.0,768,第二分局,
第二分局,真砂001,C-1,真砂里,基隆市中正區豐稔街41巷2號,25.14901693,121.7467448,1.0,986,第二分局,
第二分局,真砂002,C-1,真砂里,基隆市中正區豐稔街15號,25.14901693,121.7467448,1.0,221,第二分局,
第二分局,真砂003,C-1,真砂里,基隆市中正區豐稔街17號,25.14901693,121.7467448,1.0,264,第二分局,
第二分局,智誠001,C-1,智誠里,基隆市信義區月眉路250巷22號,25.14901693,121.7467448,1.0,281,第二分局,
第二分局,智慧001,C-1,智慧里,基隆市信義區仁一路3號,25.14901693,121.7467448,2.0,139,第二分局,
第二分局,智慧002,C-1,智慧里,基隆市信義區仁一路61號,25.14901693,121.7467448,1.0,205,第二分局,
第二分局,智慧003,C-1,智慧里,基隆市信義區仁一路17號,25.14901693,121.7467448,1.0,187,第二分局,
第二分局,智慧004,C-1,智慧里,基隆市信義區仁一路27號,25.14901693,121.7467448,2.0,121,第二分局,
第二分局,智慧005,C-1,智慧里,基隆市信義區仁一路37巷16號,25.14901693,121.7467448,3.0,576,第二分局,
第二分局,港通001,C-1,港通里,基隆市中正區中正路16號,25.14901693,121.7467448,1.0,349,第二分局,
第二分局,港通002,C-1,港通里,基隆市中正區中正路34號,25.14901693,121.7467448,1.0,678,第二分局,
第二分局,港通005,C-1,港通里,基隆市中正區義一路71號,25.14901693,121.7467448,0.0,377,第二分局,
第二分局,港通006,C-1,港通里,基隆市中正區信一路181號,25.14901693,121.7467448,2.0,2400,第二分局,
第二分局,港通007,C-1,港通里,基隆市中正區義一路83號,25.14901693,121.7467448,0.0,353,第二分局,
第二分局,港通009,C-1,港通里,基隆市中正區中正路16號,25.14901693,121.7467448,0.0,253,第二分局,
第二分局,港通011,C-1,港通里,基隆市中正區義一路43號,25.14901693,121.7467448,1.0,311,第二分局,
第二分局,港通013,C-1,港通里,基隆市中正區義一路212號,25.14901693,121.7467448,0.0,146,第二分局,
第二分局,港通014,C-1,港通里,基隆市中正區義一路23號,25.14901693,121.7467448,1.0,174,第二分局,
第二分局,港通015,C-1,港通里,基隆市中正區中正路12號,25.14901693,121.7467448,0.0,152,第二分局,
第二分局,港通016,C-1,港通里,基隆市中正區義一路95號,25.14901693,121.7467448,1.0,134,第二分局,
第二分局,港通017,C-1,港通里,基隆市中正區義一路182號,25.14901693,121.7467448,1.0,157,第二分局,
第二分局,港通018,C-1,港通里,基隆市中正區義一路41號,25.14901693,121.7467448,1.0,98,第二分局,
第二分局,港通019,C-1,港通里,基隆市中正區義一路112號,25.14901693,121.7467448,1.0,202,第二分局,
第二分局,港通020,C-1,港通里,基隆市中正區義一路61號,25.14901693,121.7467448,1.0,127,第二分局,
第二分局,港通021,C-1,港通里,基隆市中正區義一路188號,25.14901693,121.7467448,1.0,183,第二分局,
第二分局,港通022,C-1,港通里,基隆市中正區信二路274號,25.14901693,121.7467448,2.0,200,第二分局,
第二分局,港通023,C-1,港通里,基隆市中正區義一路87號,25.14901693,121.7467448,2.0,359,第二分局,
第二分局,港通024,C-1,港通里,基隆市中正區中正路62號之1,25.14901693,121.7467448,4.0,1216,第二分局,
第二分局,港通025,C-1,港通里,基隆市中正區義一路59號,25.14901693,121.7467448,1.0,203,第二分局,
第二分局,港通026,C-1,港通里,基隆市中正區信四路31號,25.14901693,121.7467448,1.0,127,第二分局,
第二分局,港通028,C-1,港通里,基隆市中正區信一路177號,25.14901693,121.7467448,7.0,950,第二分局,
第二分局,港通029,C-1,港通里,基隆市中正區義一路130號,25.14901693,121.7467448,5.0,1053,第二分局,
第二分局,港通031,C-1,港通里,基隆市中正區信二路296之1號,25.14901693,121.7467448,1.0,696,第二分局,
第二分局,港通032,C-1,港通里,基隆市中正區義一路71號,25.14901693,121.7467448,2.0,270,第二分局,
第二分局,港通033,C-1,港通里,基隆市中正區信三路28巷4之3號,25.14901693,121.7467448,1.0,217,第二分局,
第二分局,新富001,C-1,新富里,基隆市中正區新豐街303巷11弄21號,25.14901693,121.7467448,1.0,2242,第二分局,
第二分局,新富002,C-1,新富里,基隆市中正區新豐街343之1號,25.14901693,121.7467448,2.0,2382,第二分局,
第二分局,新富003,C-1,新富里,基隆市中正區新豐街161巷98號,25.14901693,121.7467448,1.0,630,第二分局,
第二分局,新富004,C-1,新富里,基隆市中正區新豐街205巷9號,25.14901693,121.7467448,1.0,232,第二分局,
第二分局,新富005,C-1,新富里,基隆市中正區新豐街161巷53號,25.14901693,121.7467448,1.0,409,第二分局,
第二分局,新豐001,C-1,新豐里,基隆市中正區新豐街106號,25.14901693,121.7467448,1.0,270,第二分局,
第二分局,新豐002,C-1,新豐里,基隆市中正區新豐街333巷8號,25.14901693,121.7467448,2.0,2332,第二分局,
第二分局,新豐003,C-1,新豐里,基隆市中正區新豐街333巷30號,25.14901693,121.7467448,2.0,1745,第二分局,
第二分局,新豐004,C-1,新豐里,基隆市中正區新豐街344號,25.14901693,121.7467448,2.0,6643,第二分局,
第二分局,新豐005,C-1,新豐里,基隆市中正區新豐街136號,25.14901693,121.7467448,1.0,347,第二分局,
第二分局,新豐006,C-1,新豐里,基隆市中正區新豐街290號,25.14901693,121.7467448,4.0,7292,第二分局,
第二分局,新豐007,C-1,新豐里,基隆市中正區新豐街466號,25.14901693,121.7467448,2.0,18182,第二分局,
第二分局,新豐008,C-1,新豐里,基隆市中正區新豐街162巷3號,25.14901693,121.7467448,1.0,674,第二分局,
第二分局,新豐009,C-1,新豐里,基隆市中正區新豐街162巷31號,25.14901693,121.7467448,2.0,300,第二分局,
第二分局,新豐010,C-1,新豐里,基隆市中正區新豐街162巷13號,25.14901693,121.7467448,3.0,1143,第二分局,
第二分局,新豐011,C-1,新豐里,基隆市中正區新豐街162巷65號,25.14901693,121.7467448,2.0,1175,第二分局,
第二分局,新豐012,C-1,新豐里,基隆市中正區新豐街162巷73號,25.14901693,121.7467448,2.0,1190,第二分局,
第二分局,新豐013,C-1,新豐里,基隆市中正區新豐街162巷125號,25.14901693,121.7467448,3.0,2559,第二分局,
第二分局,新豐014,C-1,新豐里,基隆市中正區新豐街162巷2至166號,25.14901693,121.7467448,4.0,4648,第二分局,
第二分局,義民001,C-1,義民里,基隆市信義區信二路48號,25.14901693,121.7467448,1.0,274,第二分局,
第二分局,義民002,C-1,義民里,基隆市信義區信二路63號,25.14901693,121.7467448,1.0,224,第二分局,
第二分局,義民003,C-1,義民里,基隆市信義區信二路58號,25.14901693,121.7467448,1.0,187,第二分局,
