foldername,placename,電腦編號,村里別,地址,緯度,經度,地下樓層數,可容納人數,轄管分局,備註
新竹市警察局第三分局,大樓,FOA00582,茄苳里,新竹市香山區茄苳里至善街35巷12號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,歡喜成家社區,FOA00583,香山里,新竹市香山區香山里18鄰香北路160-166號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,新竹天主教會,FOA00584,朝山里,新竹市香山區朝山里中華路5段722號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00586,高峰里,新竹市東區高峰里27鄰寶山路150巷1號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,富禮國中,FOA00587,朝山里,新竹市香山區朝山里富禮街16號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,虎林國中體育館,FOA00588,虎林里,新竹市香山區虎林里延平路2段76號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00589,頂竹里,新竹市東區頂竹里東南街139號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00590,明湖里,新竹市東區明湖里17鄰明湖路1050巷270號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00591,湖濱里,新竹市東區湖濱里15鄰明湖路486巷33號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00592,頂竹里,新竹市東區頂竹里東南街189號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,大樓,FOA00593,茄苳里,新竹市香山區茄苳里至善街31巷15號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,內湖國小,FOA00594,內湖里,新竹市香山區內湖里內湖路109號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00595,頂福里,新竹市香山區頂福里中山路640巷566號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,鄉親家園社區,FOA00596,香山里,新竹市香山區香山里香北一路15號地下第1層,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00597,明湖里,新竹市東區明湖里21鄰明湖路1200巷132弄35號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,敦煌大樓,FOA00599,牛埔里,新竹市香山區牛埔里東華路81巷2號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,清華大學,FOA00600,新興里,新竹市東區新興里食品路463號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,公寓,FOA00601,明湖里,新竹市東區明湖里21鄰明湖路1200巷132弄35號,24.77724,120.98695,1.0,2417.0,第三分局,
新竹市警察局第三分局,宏齊科技股份有限公司,FOA00602,朝山里,新竹市香山區朝山里中華路5段522巷18號,24.77724,120.98695,1.0,2417.0,第三分局,
