foldername,placename,電腦編號,村里別,地址,緯度,經度,地下樓層數,可容納人數,轄管分局,備註
臺中大甲分局,德化國小,,德化里,臺中市大甲區和平路290號,"24.362140 ","120.624800 ",,416.0,,
臺中大甲分局,公司,,龍泉里,臺中市大甲區中山路二段901號,"24.400745 ","120.642563 ",,2408.0,,
臺中大甲分局,公司,,大東里,臺中市外埔區大馬路352號,"24.340630 ","120.645746 ",,606.0,,
臺中大甲分局,后里國小,,義里里,臺中市后里區甲后路一段168號,"24.310141 ","120.729383 ",,1356.0,,
臺中大甲分局,大甲區公所,,孔門里,臺中市大甲區民權路52號,"24.349449 ","120.622491 ",,3566.0,,
臺中大甲分局,后里圖書館,,墩東里,臺中市后里區文化路28號,"24.307082 ","120.715404 ",,261.0,,
臺中大甲分局,公寓大廈,,頂店里,臺中市大甲區錦上街180巷11號,"24.354950 ","120.626582 ",,689.0,,
臺中大雅分局,高人一等大樓,,頂店里,臺中市潭子區和平路33巷18號,"24.195698 ","120.697269 ",,763.0,,
臺中大雅分局,頭家國小,,頂店里,臺中市潭子區得福街185號,"24.195912 ","120.696267 ",,3644.0,,
臺中大雅分局,日新大新大樓,,頂店里,臺中市潭子區大新路1之24號,"24.209710 ","120.704350 ",,749.0,,
臺中大雅分局,福仁居大樓,,頂店里,臺中市潭子區興華一路141巷30號,"24.206850 ","120.701780 ",,1328.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區得天街26號,"24.194742 ","120.701606 ",,35.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區頭張路1段22巷19號,"24.194742 ","120.701606 ",,22.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區頭張路1段22巷21號,"24.194742 ","120.701606 ",,22.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區頭張路1段22巷25號,"24.194742 ","120.701606 ",,22.0,,
臺中大雅分局,城達建設股份有限公司,,頂店里,臺中市潭子區合作街38巷61號,"24.204045 ","120.709171 ",,1422.0,,
臺中大雅分局,私立華盛頓小學,,頂店里,臺中市潭子區潭興路一段165巷300號,"24.196760 ","120.717735 ",,2179.0,,
臺中大雅分局,私立常春藤中學,,頂店里,臺中市潭子區潭興路一段165巷320號,"24.194410 ","120.716679 ",,3403.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區頭張路1段22巷23號,"24.194742 ","120.701606 ",,22.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區頭張路1段22巷29號,"24.194742 ","120.701606 ",,22.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區頭張路1段22巷31號,"24.194742 ","120.701606 ",,22.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區得天街18號,"24.194742 ","120.701606 ",,39.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區得天街20號,"24.194742 ","120.701606 ",,38.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區得天街22號,"24.194742 ","120.701606 ",,39.0,,
臺中大雅分局,僑忠國小,,頂店里,臺中市潭子區中山路2段31號,"24.202490 ","120.703700 ",,903.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區得天街24號,"24.194742 ","120.701606 ",,39.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區得天街14號,"24.196920 ","120.700870 ",,38.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區得天街16號,"24.195450 ","120.700820 ",,39.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區頭張路1段34號,"24.194510 ","120.701550 ",,36.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區頭張路1段36號,"24.194400 ","120.700480 ",,37.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區頭張路1段38號,"24.194400 ","120.700480 ",,37.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區頭張路1段40號,"24.194400 ","120.700480 ",,37.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區頭張路1段42號,"24.194390 ","120.699120 ",,36.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區頭張路1段44號,"24.194400 ","120.700480 ",,29.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區頭張路1段22巷36號,"24.195210 ","120.701720 ",,24.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區頭張路1段22巷34號,"24.195210 ","120.701780 ",,23.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區得天街2號,"24.195450 ","120.700820 ",,38.0,,
臺中大雅分局,一般住宅,,頂店里,臺中市潭子區得天街4號,"24.196920 ","120.700870 ",,39.0,,
